source_cid,place_key,name,reason
KOP025650,025650,제3회 충무로뮤지컬영화제,invalid_event_end_date
KOP025643,025643,2018 국립극장 <여우락 페스티벌>,invalid_event_end_date
KOP025642,025642,2018 한강몽땅 여름축제,invalid_event_end_date
KOP025629,025629,칸의 제국 몽골,invalid_event_end_date
KOP025624,025624,2018 서울국제도서전,invalid_event_end_date
KOP025622,025622,제21회 대한민국 관광기념품 공모전,invalid_event_end_date
KOP025620,025620,제33회 한국국제관광전,invalid_event_end_date
KOP025606,025606,2018 성북동 문화재 야행,invalid_event_end_date
KOP025605,025605,2018 서울썸머세일,invalid_event_end_date
KOP025592,025592,서울일러스트레이션페어 2018,invalid_event_end_date
KOP025581,025581,2018 단오 맞이 풍물놀이 한마당,invalid_event_end_date
KOP025575,025575,17회 서울디저트페어,invalid_event_end_date
KOP025561,025561,서울코믹콘,invalid_event_end_date
KOP025510,025510,남산골 밤마실 시즌2,invalid_event_end_date
KOP025506,025506,제18회 서울대공원 장미원축제,invalid_event_end_date
KOP025501,025501,제16회 국제차문화대전,invalid_event_end_date
KOP025497,025497,2018 대한민국 라면박람회,invalid_event_end_date
KOP025496,025496,2018 문화가 흐르는 서울광장,invalid_event_end_date
KOP025423,025423,2018 경복궁 별빛야행,invalid_event_end_date
KOP025397,025397,2018 예술로 산책로,invalid_event_end_date
KOP025391,025391,서울아프리카페스티벌 2018,invalid_event_end_date
KOP025388,025388,한양도성 다산성곽길 예술문화제 2018,invalid_event_end_date
KOP025374,025374,박물관 토요음악회,invalid_event_end_date
KOP025329,025329,<이상한 나라의 괴짜들 : Geek Zone>,invalid_event_end_date
KOP025322,025322,2018 대학로거리공연축제 ‘D.FESTA',invalid_event_end_date
KOP025315,025315,2018 서울장미축제,invalid_event_end_date
KOP025294,025294,1890 남산골 야시장 시즌2,invalid_event_end_date
KOP025221,025221,2018 한중 관광사진전,invalid_event_end_date
KOP025213,025213,아드만 애니메이션: 월레스&그로밋과 친구들,invalid_event_end_date
KOP025099,025099,2018 DDP Family Festa,invalid_event_end_date
KOP025096,025096,창경궁 야간 특별관람 2018,invalid_event_end_date
KOP025095,025095,2018년 경복궁 야간 특별관람,invalid_event_end_date
KOP025052,025052,C-페스티벌 2018,invalid_event_end_date
KOP025045,025045,제9회 디자인아트페어2018,invalid_event_end_date
KOP025043,025043,2018 정동야행,invalid_event_end_date
KOP025036,025036,"한강봄꽃축제 <한강의 봄, 꽃으로 피다>",invalid_event_end_date
KOP025035,025035,2018 서울드럼페스티벌,invalid_event_end_date
KOP025008,025008,제 4회 궁중문화축전,invalid_event_end_date
KOP025003,025003,2018 창덕궁 달빛기행,invalid_event_end_date
KOP024997,024997,양재천 벚꽃 등(燈) 축제,invalid_event_end_date
KOP024992,024992,2018 동대문구 봄꽃축제,invalid_event_end_date
KOP024939,024939,2018 서울밤도깨비야시장,invalid_event_end_date
KOP024927,024927,제14회 영등포 여의도 봄꽃축제,invalid_event_end_date
KOP024923,024923,남산골한옥마을 한국 전통체험프로그램 ‘한국 전통체험의 모든것’,invalid_event_end_date
KOP024922,024922,금천하모니벚꽃축제 2018,invalid_event_end_date
KOP024921,024921,16th 서울디저트페어,invalid_event_end_date
KOP024912,024912,2018 석촌호수 벚꽃축제,invalid_event_end_date
KOP024911,024911,2018 광화문국제아트페스티벌,invalid_event_end_date
KOP024898,024898,2018 웃음참기축제,invalid_event_end_date
KOP024888,024888,2018 서울국제불교박람회,invalid_event_end_date
KOP024322,024322,2018 내나라여행박람회,invalid_event_end_date
KOP024319,024319,평창문화올림픽 한식문화행사 '잔치: 맛과 멋으로 따스함을 나누다',invalid_event_end_date
KOP024307,024307,2018년 무술년 설맞이 한마당,invalid_event_end_date
KOP024302,024302,국립국악원 설맞이 대공연 <한판놀개>,invalid_event_end_date
KOP024297,024297,서울역사박물관 <설맞이 한마당>,invalid_event_end_date
KOP024283,024283,예술의 전당 <동아시아 필묵의 힘>,invalid_event_end_date
KOP024263,024263,서울미술관 <불후의 명작;The Masterpiece>,invalid_event_end_date
KOP024262,024262,남산골한옥마을 [설날],invalid_event_end_date
KOP024258,024258,2018 설날 박물관 큰잔치,invalid_event_end_date
KOP024231,024231,"남산골한옥마을 ‘반가운 봄, 입춘’",invalid_event_end_date
KOP024216,024216,15th 서울디저트페어,invalid_event_end_date
KOP024209,024209,서울 코믹월드 2018,invalid_event_end_date
KOP024168,024168,강동아트센터 <와일드라이프 사진&체험전>,invalid_event_end_date
KOP024149,024149,마리 로랑생 특별전,invalid_event_end_date
KOP024132,024132,남산골 한옥마을 <남산골 겨울나기>,invalid_event_end_date
KOP023992,023992,[바람을 그리다 : 신윤복∙정선]展,invalid_event_end_date
KOP023842,023842,더불어 평화,invalid_event_end_date
KOP023839,023839,"Hi, POP - 거리로 나온 미술, 팝아트展",invalid_event_end_date
KOP023838,023838,제4회 서울 살롱 뒤 쇼콜라,invalid_event_end_date
KOP023837,023837,제14회 서울 아시테지 겨울축제,invalid_event_end_date
KOP023836,023836,14th 서울디저트페어,invalid_event_end_date
KOP023519,023519,역사·문화 프로그램 <태화관길 >,invalid_event_end_date
KOP023517,023517,2017 서울광장 스케이트장,invalid_event_end_date
KOP023516,023516,2017 서울디자인페스티벌,invalid_event_end_date
KOP023515,023515,내셔널지오그래픽특별展,invalid_event_end_date
KOP023495,023495,노르딕문화예술축제,invalid_event_end_date
KOP023472,023472,2017 크리스마스 거리축제,invalid_event_end_date
KOP023463,023463,2017 산타런,invalid_event_end_date
KOP023389,023389,"을지로, 라이트웨이 2017",invalid_event_end_date
KOP023242,023242,서울시민생활예술축제 ‘아티팟카니발',invalid_event_end_date
KOP023220,023220,잠실종합운동장 관광·체험 프로그램,invalid_event_end_date
KOP023186,023186,성북동 문화재 야행,invalid_event_end_date
KOP023172,023172,가락몰 초밥 페스티벌,invalid_event_end_date
KOP023171,023171,2017 서울국제음악제,invalid_event_end_date
KOP023170,023170,제4회 서울김장문화제,invalid_event_end_date
KOP023169,023169,더불어 숲 축제 2017,invalid_event_end_date
KOP023161,023161,제 14회 향토식문화대전,invalid_event_end_date
KOP023160,023160,13th 서울디저트페어,invalid_event_end_date
KOP023159,023159,한양도성 다산성곽길 예술문화제,invalid_event_end_date
KOP023158,023158,제 3회 사랑-인도문화축제,invalid_event_end_date
KOP023157,023157,제23회 서울약령시 한방문화축제,invalid_event_end_date
KOP023156,023156,메이커 페어 서울 2017,invalid_event_end_date
KOP023155,023155,서울중앙시장 <먹깨비투어>,invalid_event_end_date
KOP023099,023099,정동야행,invalid_event_end_date
KOP023093,023093,제16회 서울억새축제,invalid_event_end_date
KOP023057,023057,2017 한양도성문화제,invalid_event_end_date
KOP023033,023033,서울역사박물관-한가위 한마당,invalid_event_end_date
KOP023023,023023,국립민속박물관-한가위 큰마당,invalid_event_end_date
KOP023000,023000,제7회 서울미래연극제(ST-Future) × 2017 ST-BOMB(서울연극폭탄),invalid_event_end_date
KOP022997,022997,제 3회 신촌맥주축제,invalid_event_end_date
KOP022991,022991,서울거리예술축제 2017,invalid_event_end_date
KOP022988,022988,2017 종로한복축제,invalid_event_end_date
KOP022978,022978,제 2회 남산 한국의 맛 축제,invalid_event_end_date
KOP022977,022977,2017 한가위 박물관 큰잔치,invalid_event_end_date
KOP022976,022976,제 22회 강동선사문화축제,invalid_event_end_date
KOP022927,022927,공공미술축제 ‘퍼블릭×퍼블릭’,invalid_event_end_date
KOP022926,022926,2017년 정조대왕 능행차 공동재현,invalid_event_end_date
KOP022915,022915,육의전 축제,invalid_event_end_date
KOP022909,022909,한화와 함께하는 서울세계불꽃축제 2017,invalid_event_end_date
KOP022870,022870,2017 이태원 지구촌 축제,invalid_event_end_date
KOP022869,022869,2017서울아리랑페스티벌,invalid_event_end_date
KOP022868,022868,제20회 서울세계무용축제,invalid_event_end_date
KOP022867,022867,제16회 대학로문화축제,invalid_event_end_date
KOP022861,022861,동대문 스토리텔링 전통무예극-하도감 이생전,invalid_event_end_date
KOP022708,022708,서울로 7017 개장 100일 기념 행사,invalid_event_end_date
KOP022688,022688,2017 서울 북 페스티벌,invalid_event_end_date
KOP022687,022687,2017 서울정원박람회,invalid_event_end_date
KOP022654,022654,제2회 성북 세계맥주축제,invalid_event_end_date
KOP022647,022647,2017 서리풀 페스티벌,invalid_event_end_date
KOP022605,022605,서울돈화문국악당-미래의 명곡,invalid_event_end_date
KOP022604,022604,2017 인천공항 SKY FESTIVAL,invalid_event_end_date
KOP022603,022603,2017 서울도시건축비엔날레,invalid_event_end_date
KOP022464,022464,도심 속 봅슬레이,invalid_event_end_date
KOP022458,022458,12th 서울디저트페어,invalid_event_end_date
KOP022437,022437,2017 서울 스타라이트 뮤지컬 페스티벌,invalid_event_end_date
KOP022436,022436,2017 강남페스티벌,invalid_event_end_date
KOP022382,022382,2017 한성백제문화제,invalid_event_end_date
KOP022377,022377,"광복 72주년 광화문시민, 광장음악회",invalid_event_end_date
KOP022375,022375,2017 구로 G-페스티벌,invalid_event_end_date
KOP022365,022365,2017 지구촌 나눔 한마당,invalid_event_end_date
KOP022342,022342,제5회 서울 상징 관광기념품 공모전,invalid_event_end_date
KOP022280,022280,2017 보드게임콘,invalid_event_end_date
KOP022245,022245,남산골한옥마을-남산골 바캉스,invalid_event_end_date
KOP022242,022242,서울로 잇다-회현 달빛축제,invalid_event_end_date
KOP022215,022215,원 썸머 무비 나이트,invalid_event_end_date
KOP022205,022205,2017 서대문 독립민주축제,invalid_event_end_date
KOP022175,022175,코믹콘 서울,invalid_event_end_date
KOP022166,022166,제5회 서울국제하모니카페스티벌,invalid_event_end_date
KOP022165,022165,서울문화의 밤,invalid_event_end_date
KOP022140,022140,한복입고 50%할인 공연보기,invalid_event_end_date
KOP022119,022119,세계 3대 디자이너 <카림 라시드展>,invalid_event_end_date
KOP022098,022098,2017 한강나이트워크 42K,invalid_event_end_date
KOP022097,022097,제25회 아시테지 국제여름축제,invalid_event_end_date
KOP021985,021985,11th 서울디저트페어,invalid_event_end_date
KOP021945,021945,창경궁 야간 특별관람 2017,invalid_event_end_date
KOP021928,021928,2017 문화가 흐르는 서울광장,invalid_event_end_date
KOP021910,021910,인생꿀나잇 디저트 페스티벌,invalid_event_end_date
KOP021882,021882,[프로젝트284] 시간여행자의 시계,invalid_event_end_date
KOP021839,021839,2017 한강몽땅 여름축제,invalid_event_end_date
KOP021770,021770,2017 고궁음악회 (경복궁·창경궁),invalid_event_end_date
KOP021769,021769,서울프린지페스티벌 2017,invalid_event_end_date
KOP021680,021680,2017 라틴아메리카 축제,invalid_event_end_date
KOP021645,021645,"프랑스 근현대 복식, 단추로 풀다",invalid_event_end_date
KOP021644,021644,1890 남산골 야시장,invalid_event_end_date
KOP021602,021602,2017 서울대공원 장미원축제,invalid_event_end_date
KOP021601,021601,2017 여우락 페스티벌,invalid_event_end_date
KOP021600,021600,청계천 스토리텔링 야외공연-날아라 이시미,invalid_event_end_date
KOP021537,021537,2017 다례체험,invalid_event_end_date
KOP021536,021536,2017 서울썸머세일,invalid_event_end_date
KOP021534,021534,2017 창덕궁 달빛기행,invalid_event_end_date
KOP021458,021458,10th 서울디저트페어,invalid_event_end_date
KOP021457,021457,"차문화대축제 ‘봄, 그리고 차(茶5) 내음’",invalid_event_end_date
KOP021432,021432,2017 정동야행,invalid_event_end_date
KOP021389,021389,제 10회 전통주와 전통음식의 만남,invalid_event_end_date
KOP021383,021383,2017 서울드럼페스티벌,invalid_event_end_date
KOP021337,021337,특별전 <아라비아의 길>,invalid_event_end_date
KOP021314,021314,2018 남산골한옥마을 태권도 공연 및 체험,invalid_event_end_date
KOP021265,021265,2017 대학로거리공연축제 ‘D.FESTA',invalid_event_end_date
KOP021206,021206,2017 서울동화축제,invalid_event_end_date
KOP021194,021194,2017 세종페스티벌×서울뮤직위크,invalid_event_end_date
KOP021193,021193,국회어린이날행사-12회 동심한마당,invalid_event_end_date
KOP021192,021192,2017 서울 365 패션쇼,invalid_event_end_date
KOP021151,021151,6회 서울보드게임페스타,invalid_event_end_date
KOP021144,021144,삼청각 런치콘서트 '자미',invalid_event_end_date
KOP021129,021129,C-페스티벌 2017,invalid_event_end_date
KOP021120,021120,서울아프리카페스티벌 2017,invalid_event_end_date
KOP021114,021114,2017 서울장미축제,invalid_event_end_date
KOP021113,021113,제 3회 궁중문화축전,invalid_event_end_date
KOP021106,021106,4.19혁명 국민문화제 2017,invalid_event_end_date
KOP021063,021063,Lifeplus 벚꽃피크닉페스티벌 2017,invalid_event_end_date
KOP021054,021054,9th 서울디저트페어,invalid_event_end_date
KOP021018,021018,제13회 금천하모니 벚꽃축제,invalid_event_end_date
KOP021008,021008,2017 영등포 여의도 봄꽃축제,invalid_event_end_date
KOP020993,020993,2017 석촌호수 벚꽃축제,invalid_event_end_date
KOP020992,020992,제20회 응봉산 개나리 축제,invalid_event_end_date
KOP020934,020934,국립한글박물관-훈민정음과 한글 디자인,invalid_event_end_date
KOP020933,020933,"사임당, 그녀의 화원",invalid_event_end_date
KOP020918,020918,서울대공원 벚꽃축제,invalid_event_end_date
KOP020917,020917,2017 F/W 헤라 서울패션위크,invalid_event_end_date
KOP020907,020907,SeMA Green 2017 <날개.파티>,invalid_event_end_date
KOP020893,020893,마츠모토 레이지 은하철도999展,invalid_event_end_date
KOP020891,020891,2017 서울밤도깨비야시장,invalid_event_end_date
KOP020852,020852,대장금과 함께하는 경복궁 별빛야행,invalid_event_end_date
KOP020840,020840,힐링페어(Healing Fair) 2017,invalid_event_end_date
KOP020809,020809,서울돈화문국악당 <프리&프리 >,invalid_event_end_date
KOP020779,020779,2017 서울 스타트업 공모전,invalid_event_end_date
KOP020617,020617,정유년-정월대보름 행사,invalid_event_end_date
KOP020588,020588,르누아르의 여인,invalid_event_end_date
KOP020500,020500,르코르뷔지에展,invalid_event_end_date
KOP020499,020499,2017 코리아그랜드세일,invalid_event_end_date
KOP020496,020496,아파트 숲이 된 북서울,invalid_event_end_date
KOP020495,020495,2017 정유년 설맞이 한마당  ‘새벽을 여는 닭’,invalid_event_end_date
KOP020476,020476,간송과 백남준의 만남,invalid_event_end_date
KOP020445,020445,이집트 보물전,invalid_event_end_date
KOP020407,020407,8th 서울디저트페어,invalid_event_end_date
KOP020354,020354,FORNASETTI 포르나세티 특별전,invalid_event_end_date
KOP020329,020329,2016년 제야의 종 타종행사,invalid_event_end_date
KOP020294,020294,"알폰스 무하, 모던 그래픽 디자인의 선구자 展",invalid_event_end_date
KOP019990,019990,2017 키덜트 & 하비 엑스포,invalid_event_end_date
KOP019989,019989,한성백제박물관 '2017 설날 박물관 큰잔치',invalid_event_end_date
KOP019986,019986,남산골세시맞이 <오(五)대감 설 잔치>,invalid_event_end_date
KOP019957,019957,모두의 시민청,invalid_event_end_date
KOP019789,019789,LOOK SMITHSONIAN  스미스소니언사진展,invalid_event_end_date
KOP019666,019666,페스티벌284: 영웅본색英雄本色,invalid_event_end_date
KOP019590,019590,7th 서울디저트페어,invalid_event_end_date
KOP019577,019577,프랑스 국립 오르세미술관展,invalid_event_end_date
KOP019565,019565,여의도공원 스케이트장,invalid_event_end_date
KOP019555,019555,2016서울디자인페스티벌,invalid_event_end_date
KOP019551,019551,제13회 서울 아시테지 겨울축제,invalid_event_end_date
KOP019527,019527,서울금손페스티벌,invalid_event_end_date
KOP019485,019485,투르크권 문화예술축제,invalid_event_end_date
KOP019446,019446,제5회 재미로놀자 축제 '라바와 남산도깨비 편',invalid_event_end_date
KOP019445,019445,"미술 속 도시, 도시 속 미술",invalid_event_end_date
KOP019442,019442,2016 ST-BOMB(서울연극폭탄),invalid_event_end_date
KOP019390,019390,"을지로, 라이트웨이 2016",invalid_event_end_date
KOP019383,019383,궁궐 공개행사 토요마당,invalid_event_end_date
KOP019382,019382,조계사 국화향기 나눔전,invalid_event_end_date
KOP019371,019371,제3회 서울김장문화제,invalid_event_end_date
KOP019351,019351,6th 서울디저트페어,invalid_event_end_date
KOP019348,019348,정동야행,invalid_event_end_date
KOP019301,019301,2016 서울국악주간,invalid_event_end_date
KOP019268,019268,2016 이태원 지구촌 축제,invalid_event_end_date
KOP019267,019267,서울억새축제 2016,invalid_event_end_date
KOP019247,019247,2016 디스커버 서울 (에코워킹투어),invalid_event_end_date
KOP019236,019236,2016 아이공 작가전 : 정희정 <개인극장>,invalid_event_end_date
KOP019198,019198,대학로문화축제 2016,invalid_event_end_date
KOP019162,019162,2016 한성백제문화제,invalid_event_end_date
KOP019118,019118,2016서울아리랑페스티벌,invalid_event_end_date
KOP019114,019114,2016 세종페스티벌,invalid_event_end_date
KOP019107,019107,2016 서울세계불꽃축제,invalid_event_end_date
KOP019098,019098,제22회 서울약령시 한방문화축제,invalid_event_end_date
KOP019097,019097,2016 시민예술축전,invalid_event_end_date
KOP019094,019094,2016 서울정원박람회,invalid_event_end_date
KOP019091,019091,2016 서울 국제공연예술제,invalid_event_end_date
KOP019069,019069,제19회 서울세계무용축제,invalid_event_end_date
KOP019066,019066,정인국 기증유물전,invalid_event_end_date
KOP019065,019065,세상을 찍어내는 인현동 인쇄골목,invalid_event_end_date
KOP019041,019041,오(五)대감 한가위 잔치,invalid_event_end_date
KOP019019,019019,2016년 국립민속박물관 추석 한마당,invalid_event_end_date
KOP018997,018997,2016 한강다리축제,invalid_event_end_date
KOP018994,018994,5th 서울디저트페어,invalid_event_end_date
KOP018993,018993,2016 서울시간여행자 : 명동 우체부의 프러포즈,invalid_event_end_date
KOP018933,018933,제 7회 대한민국 국제관악제,invalid_event_end_date
KOP018896,018896,2016 서리풀 페스티벌,invalid_event_end_date
KOP018879,018879,서울거리예술축제2016,invalid_event_end_date
KOP018779,018779,야간동물원 축제 <썸머 크리스마스>,invalid_event_end_date
KOP018778,018778,제4회 서울 상징 관광기념품 공모전,invalid_event_end_date
KOP018726,018726,북촌뮤직페스티벌 2016,invalid_event_end_date
KOP018725,018725,2016 서울 문화의 밤,invalid_event_end_date
KOP018675,018675,2016 창덕궁 달빛기행,invalid_event_end_date
KOP018667,018667,2016 서울 북 페스티벌,invalid_event_end_date
KOP018657,018657,제4회 서울 디저트페어,invalid_event_end_date
KOP018583,018583,한강 파이어댄싱 페스티벌 - 라파이어 2016,invalid_event_end_date
KOP018582,018582,한강이불영화제 2016,invalid_event_end_date
KOP018565,018565,백남준쇼,invalid_event_end_date
KOP018439,018439,호안 미로 특별展,invalid_event_end_date
KOP018435,018435,2016 서울 소울 페스티벌,invalid_event_end_date
KOP018421,018421,조선시대의 궁중화 민화 걸작전,invalid_event_end_date
KOP018415,018415,슬라이드더시티 in 뚝섬한강공원,invalid_event_end_date
KOP018404,018404,물순환 시민문화제(빗물축제) 2016,invalid_event_end_date
KOP018402,018402,2016 정조대왕 능행차,invalid_event_end_date
KOP018233,018233,제16회 서울국제뉴미디어페스티벌,invalid_event_end_date
KOP018139,018139,서울프린지페스티벌 2016,invalid_event_end_date
KOP018046,018046,2016 아시아프&히든아티스트 페스티벌,invalid_event_end_date
KOP017915,017915,2016 웨이크업시티 페스타 - 신촌,invalid_event_end_date
KOP017597,017597,2016 한강몽땅,invalid_event_end_date
KOP017580,017580,2016 서울지하철 스탬프투어,invalid_event_end_date
KOP017486,017486,2016 문화가 흐르는 서울광장,invalid_event_end_date
KOP017279,017279,한강 야외수영장 개장,invalid_event_end_date
KOP017266,017266,서울국제만화애니메이션 페스티벌,invalid_event_end_date
KOP017151,017151,2016 서울썸머세일,invalid_event_end_date
KOP017105,017105,"이중섭, 백년의 신화展",invalid_event_end_date
KOP017078,017078,앤서니 브라운展,invalid_event_end_date
KOP017071,017071,2016 단오행사,invalid_event_end_date
KOP017067,017067,덕수궁 석조전 미디어파사드,invalid_event_end_date
KOP017058,017058,라틴아메리카 축제 2016,invalid_event_end_date
KOP017050,017050,간송문화전 6부 : 풍속인물화,invalid_event_end_date
KOP017049,017049,무용가 최승희 사진전,invalid_event_end_date
KOP017036,017036,서울돈화문국악당 국악축제,invalid_event_end_date
KOP017024,017024,서울대공원 장미원축제,invalid_event_end_date
KOP016986,016986,2016 전국생활체육대축전,invalid_event_end_date
KOP016985,016985,대학로 거리공연 축제,invalid_event_end_date
KOP016952,016952,전통주와 전통음식의 만남,invalid_event_end_date
KOP016951,016951,제24회 아시테지 국제여름축제,invalid_event_end_date
KOP016938,016938,2016 정동야행,invalid_event_end_date
KOP016937,016937,시장에 간 서커스,invalid_event_end_date
KOP016928,016928,2016 서울드럼페스티벌,invalid_event_end_date
KOP016916,016916,프로젝트284 : 복숭아 꽃이 피었습니다,invalid_event_end_date
KOP016900,016900,세종예술시장 소소,invalid_event_end_date
KOP016876,016876,5월 5일 어린이날 행사,invalid_event_end_date
KOP016865,016865,드림웍스 애니메이션 특별전,invalid_event_end_date
KOP016851,016851,토요일은 청이 좋아,invalid_event_end_date
KOP016850,016850,2016 C-Festival,invalid_event_end_date
KOP016818,016818,팔레드도쿄 교류 도시괴담,invalid_event_end_date
KOP016793,016793,김광석을보다展 : 만나다•듣다•그리다,invalid_event_end_date
KOP016789,016789,2016 광화문국제아트페스티벌,invalid_event_end_date
KOP016786,016786,마돈나를 춤추게한 허브릿츠,invalid_event_end_date
KOP016715,016715,2016 서울장미축제,invalid_event_end_date
KOP016701,016701,렛츠런파크 서울 야간 벚꽃축제,invalid_event_end_date
KOP016691,016691,덕수궁 봄 음악회,invalid_event_end_date
KOP016682,016682,4.19 혁명 국민문화제,invalid_event_end_date
KOP016661,016661,고종 명성후 가례 재현 행사,invalid_event_end_date
KOP016637,016637,서울대공원 벚꽃축제,invalid_event_end_date
KOP016630,016630,뮤지엄나이트,invalid_event_end_date
KOP016620,016620,4월의 한강공원 문화프로그램,invalid_event_end_date
KOP016618,016618,'서울 엘레지' 사진전,invalid_event_end_date
KOP016613,016613,2016 서울밤도깨비야시장,invalid_event_end_date
KOP016579,016579,장 폴 고티에 전,invalid_event_end_date
KOP016496,016496,석촌호수 벚꽃축제,invalid_event_end_date
KOP016493,016493,"백제 신라, 서울의 기억",invalid_event_end_date
KOP016474,016474,2016 영등포 여의도 봄꽃축제,invalid_event_end_date
KOP016388,016388,2016 헤라서울패션위크,invalid_event_end_date
KOP016343,016343,남산골한옥마을 다도 프로그램 &lt;윤씨 다실(茶室)&gt;,invalid_event_end_date
KOP015390,015390,한강몽땅 여름축제,invalid_event_end_date
KOP015385,015385,2016 아일랜드 문화축제,invalid_event_end_date
KOP015337,015337,"달빛불놀이, 정월대보름",invalid_event_end_date
KOP015316,015316,2016 SeMA Blue <서울 바벨>,invalid_event_end_date
KOP015236,015236,2016 코리아그랜드세일,invalid_event_end_date
KOP015188,015188,남산골한옥마을 태권도 상설공연,invalid_event_end_date
KOP015012,015012,2016세종시즌,invalid_event_end_date
KOP005374,005374,2016서울한옥박람회,invalid_event_end_date
KOP001125,001125,"모네, 빛을 그리다 展",invalid_event_end_date
KOP001025,001025,반 고흐 인사이드 : 빛과 음악의 축제,invalid_event_end_date
KOP000840,000840,서울 프린지 페스티벌,invalid_event_end_date
KOP000809,000809,종묘제례 봉행,invalid_event_end_date
KOP000785,000785,서울문화의 밤,invalid_event_end_date
KOP000730,000730,"서울썸머세일, 여름을 부탁해!",invalid_event_end_date
KOP000599,000599,서울디자인위크,invalid_event_end_date
KOP000598,000598,서울사진축제,invalid_event_end_date
KOP000593,000593,을지로 라이트웨이,invalid_event_end_date
KOP000587,000587,제3회 대한민국국제포토페스티벌,invalid_event_end_date
KOP000581,000581,국기원 태권도 시범단 상설공연,invalid_event_end_date
KOP000571,000571,SBS 어워즈 페스티벌,invalid_event_end_date
KOP000540,000540,DDP LED 장미정원,invalid_event_end_date
KOP000530,000530,알레산드로 멘디니展,invalid_event_end_date
KOP000523,000523,간송문화전 5부 : 화훼영모,invalid_event_end_date
KOP000436,000436,한양도성박물관 특별전_도성일관,invalid_event_end_date
KOP000431,000431,백남준 그루브_흥興,invalid_event_end_date
KOP000415,000415,스탠리 큐브릭전,invalid_event_end_date
KOP000382,000382,"2016 뚝섬, 여의도한강공원 눈썰매장 개장",invalid_event_end_date
KOP000119,000119,연등회(연등축제),invalid_event_end_date
KOP000038,000038,하이서울페스티벌,invalid_event_end_date
KOP000031,000031,영등포 여의도 봄꽃축제,invalid_event_end_date
KOP000003,000003,2016 서울광장 스케이트장,invalid_event_end_date
KOP000005,000005,제12회 서울 아시테지 겨울축제,invalid_event_end_date
KOP009384,009384,무역센터 국화축제,invalid_event_end_date
KOP009352,009352,One-Asia 서울메가콘서트,invalid_event_end_date
KOP009318,009318,추석절 농수산물 장터축제,invalid_event_end_date
KOP009298,009298,조이올팍 페스티벌,invalid_event_end_date
KOP009278,009278,"이영희展－바람, 바램",invalid_event_end_date
KOP009270,009270,북팔코믹스 페스티벌,invalid_event_end_date
KOP009259,009259,서초 서리풀페스티벌,invalid_event_end_date
KOP009245,009245,북촌뮤직페스티벌,invalid_event_end_date
KOP009235,009235,서울드라마어워즈,invalid_event_end_date
KOP009210,009210,영양고추 핫페스티벌,invalid_event_end_date
KOP009186,009186,문화가 흐르는 서울광장,invalid_event_end_date
KOP009185,009185,사랑하라! 대한민국,invalid_event_end_date
KOP009160,009160,육의전 체험축제,invalid_event_end_date
KOP009110,009110,남산골한옥마을 오(五)대감 한가위 잔치,invalid_event_end_date
KOP009086,009086,마로니에 여름축제,invalid_event_end_date
KOP009293,009293,서울대공원 별밤축제,invalid_event_end_date
KOP009250,009250,인천공항 여름 정기공연‘Fantastic Summer Concert',invalid_event_end_date
KOP009216,009216,Appearance in NEPAL - 고맙습니다! 네팔,invalid_event_end_date
KOP009201,009201,"폴란드, 천년의 예술",invalid_event_end_date
KOP009130,009130,앤디 워홀 LIVE,invalid_event_end_date
KOP009105,009105,아름다운 공유_한성에 모인 보물들,invalid_event_end_date
KOP009010,009010,"간송문화전 4부 - 매, 난, 국, 죽_선비의 향기",invalid_event_end_date
KOP008966,008966,7월 한강 문화 행사,invalid_event_end_date
KOP008811,008811,"판화, 시대를 담다",invalid_event_end_date
KOP008692,008692,쿠바문화예술축제,invalid_event_end_date
KOP008641,008641,에스프리 디올 - 디올 정신,invalid_event_end_date
KOP008572,008572,프리다 칼로 - 절망에서 피어난 천재 화가,invalid_event_end_date
KOP008321,008321,서울애니시네마,invalid_event_end_date
KOP007952,007952,피스마이너스원,invalid_event_end_date
KOP009470,009470,북촌한옥마을 전통문화체험,invalid_event_end_date
KOP009445,009445,을지문덕과 함께 하는 렛츠런 마상쇼,invalid_event_end_date
KOP009430,009430,고궁에서 우리음악 듣기,invalid_event_end_date
KOP007957,007957,"인천공항 하계 성수기 정기공연, <쿨 썸머 콘서트>",invalid_event_end_date
KOP007907,007907,2014 서울 문화의 밤,invalid_event_end_date
KOP9ydqnq,9ydqnq,뮤지컬 <팬텀> 10주년 기념 공연,invalid_event_end_date
KOPtbp8wo,tbp8wo,2024 ZEROBASEONE THE FIRST TOUR ［TIMELESS WORLD］ IN SEOUL,invalid_event_end_date
KOP2zbv4a,2zbv4a,[S-TCEP]2023 서울시향 지안 왕의 엘가 첼로 협주곡,invalid_event_end_date
KOPp077e0,p077e0,[S-TCEP]2023 서울시향 실내악 시리즈 I <br>슈만과 브람스,invalid_event_end_date
KOPg5tw1e,g5tw1e,[S-TCEP]2023 서울시향 마르쿠스 슈텐츠의 바그너<br> '반지',invalid_event_end_date
KOP6i7br4,6i7br4,[S-TCEP]2023 서울시향 피에르로랑 에마르의 리게티 피아노 협주곡,invalid_event_end_date
KOP9smj6w,9smj6w,[S-TCEP]2023 서울시향 빌마이어의 말러 교향곡 5번,invalid_event_end_date
KOPl23uol,l23uol,[S-TCEP]2023 서울시향 리사 바티아슈빌리의 시벨리우스 바이올린 협주곡,invalid_event_end_date
